Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10503,31/12/2022,,,P,TECH Employee Lumpsum,53,Initial Audit,$240.00 ,0%,"$12,720.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,272.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$30,096.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10503,31/12/2022,,,P,TECH Employee Lumpsum,61,Annual Audit,$240.00 ,0%,"$14,640.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,464.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$30,096.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10504,31/12/2022,,,P,TECH Employee Lumpsum,6,Initial Audit,$120.00 ,0%,$720.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$72.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$924.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10504,31/12/2022,,,P,TECH Employee Lumpsum,1,Annual Audit,$120.00 ,0%,$120.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$12.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$924.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10505,31/12/2022,,,P,TECH Employee Hourly,127.5,Audit Administration: Brigitte Williams and Jaimie Redding,$105.00 ,0%,"$13,387.50 ",PCA012,,Sale; Avetta LLC,,,,,GST,"$1,338.75 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,926.75 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10505,31/12/2022,,,P,TECH Employee Hourly,106.5,Audit Administration: Maria Acevedo Bellon,$70.00 ,0%,"$7,455.00 ",PCA012,,Sale; Avetta LLC,,,,,GST,$745.50 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,926.75 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10506,31/12/2022,,,P,TECH Employee Hourly,6.16,Audit Administration ( Japanese Translation): Asami Blackshaw,$70.00 ,0%,$431.20 ,PCA012,,Sale; Avetta LLC,,,,,GST,$43.12 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$474.32 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10507,31/12/2022,PO 51165,,P,OHS Employee HOURLY,31,WHS Technical Support,$150.00 ,0%,"$4,650.00 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$465.00 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$6,734.75 ",EFT,,,,,,,,,Safety,,SPG000,1962
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10507,31/12/2022,PO 51165,,P,OHS Employee HOURLY,19,WHS Coordination/Admin Support,$77.50 ,0%,"$1,472.50 ",SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$147.25 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,"$6,734.75 ",EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360 Logistics Pty Ltd,,360 Logistics Pty Ltd,"Unit 4a, 5 Mumford Place",Balcatta  WA  6021,Australia,,10508,31/12/2022,,,P,OHS Employee DAY,2,Prepare tender response,"$1,000.00 ",0%,"$2,000.00 ",360008,,Sale; 360 Logistics Pty Ltd,,,,,GST,$200.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$2,200.00 ",,,,,,,,,,Safety,,360000,1708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10509,6/1/2023,PO 4500001209,,P,ENV Consultant DAY,0.125,Claire Penny,"$1,422.77 ",0%,$177.85 ,TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$3,023.38 ",,,,,,,,,,Environment,,TAP001,1919
Trans Adriatic Pipeline AG,,Trans Adriatic Pipeline AG,Accounts Payable,Lindenstrasse 2,6340 Baar,,10509,6/1/2023,PO 4500001209,,P,ENV Consultant DAY,2,Amy Sexton,"$1,422.77 ",0%,"$2,845.53 ",TAP003,,Sale; Trans Adriatic Pipeline AG,,,,,EXP,$0.00 ,$0.00 ,GST,$0.00 ,I,,0.63257,2,0,15,0,0,"$3,023.38 ",,,,,,,,,,Environment,,TAP001,1919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metro Trains Australia Pty Ltd,,Metro Trains Australia Pty Ltd,Level 16,700 Collins Street,Docklands  VIC  3008,,10510,11/1/2023,,,P,Domestic Travel Reimb OHS,1,Airfare PERTH>MELBOURNE>PERTH for Dean Aravidis to attend meeting with MTA in March 2022,$887.59 ,0%,$887.59 ,OHS000,,Sale; Metro Trains Australia Pty Ltd,,,,,GST,$88.76 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$0.00 ,,,,,,,,,,Safety,,MTA001,2070
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sustainability At Home Pty Ltd,,Sustainability At Home Pty Ltd,10 Pittwater Close,Kallaroo  WA  6025,Australia,,10511,13/01/2023,,,P,ADM Employee lumpsum,1,"Support for Xero software setup , bookkeeping support , bank reconciliation \r\n33 hours in June and July 2022","$1,600.00 ",0%,"$1,600.00 ",ADM000,,Sale; Sustainability At Home Pty Ltd,,,,,GST,$160.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$1,760.00 ",,,,,,,,,,Admin,,SAH,2071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East 33 Limited,,East 33 Limited,"Level 30, Tower 2",200 Barangaroo Avenue,Sydney  NSW  2000,,10512,30/01/2023,Electricity,,P,Reimburse Electricity,1,25% share of Electricity for the period of 18/11/22 to 19/01/23,$122.42 ,0%,$122.42 ,ADM000,,Sale; East 33 Limited,,,,,GST,$12.24 ,$0.00 ,GST,$0.00 ,I,,,2,0,0,0,0,$134.66 ,EFT,,,,,,,,,Admin,,EAST,2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mintap Services Pty Ltd,,Mintap Services Pty Ltd,PO Box 2122 ,Marmion  WA  6020,Australia,,10513,30/01/2023,Electricity,,A,Reimburse Electricity,1,25% share of Electricity for the period of 18/11/22 to 19/01/23,$122.42 ,0%,$122.42 ,ADM000,,Sale; Mintap Services Pty Ltd,,,,,GST,$12.24 ,$0.00 ,GST,$0.00 ,I,,,3,1,31,0,0,$134.66 ,EFT,,,,,,,,,Admin,,MINT,1858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westridge Construction Pty Ltd,,Westridge Construction Pty Ltd,PO Box 2351,Marmion  WA  6020,Australia,,10514,30/01/2023,Electricity,,A,Reimburse Electricity,1,25% share of Electricity for the period of 18/11/22 to 19/1/23,$122.42 ,0%,$122.42 ,ADM000,,Sale; Westridge Construction Pty Ltd,,,,,GST,$12.24 ,$0.00 ,GST,$0.00 ,I,,,2,0,7,0,0,$134.66 ,EFT,,,,,,,,,Admin,,WEST,1855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worley Power Services Pty Ltd,,Worley Power Services Pty Ltd,PO Box 9136,Traralgon  VIC  3844,Australia,,10518,31/01/2023,,,P,OHS Employee HOURLY,266,HSEQ support and advisory service,$220.00 ,0%,"$58,520.00 ",TPS012,,Sale; Worley Power Services Pty Ltd,,,,,GST,"$5,852.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$64,372.00 ",,,,,,,,,,Safety,,TPS001,2053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10519,31/01/2023,PO 51165,,P,OHS Employee HOURLY,4,WHS Coordination/Admin Support,$77.50 ,0%,$310.00 ,SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$31.00 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,$341.00 ,EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10520,31/01/2023,,,P,TECH Employee Lumpsum,44,Initial Audit,$240.00 ,0%,"$10,560.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,056.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,704.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10520,31/01/2023,,,P,TECH Employee Lumpsum,42,Annual Audit,$240.00 ,0%,"$10,080.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,008.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,704.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10521,31/01/2023,,,P,TECH Employee Lumpsum,3,Initial Audit,$120.00 ,0%,$360.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$36.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$396.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10522,31/01/2023,,,P,TECH Employee Hourly,119.5,Audit Administration: Brigitte Williams and Jaimie Redding,$105.00 ,0%,"$12,547.50 ",PCA012,,Sale; Avetta LLC,,,,,GST,"$1,254.75 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,349.25 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10522,31/01/2023,,,P,TECH Employee Hourly,111,Audit Administration: Maria Acevedo Bellon,$70.00 ,0%,"$7,770.00 ",PCA012,,Sale; Avetta LLC,,,,,GST,$777.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$22,349.25 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10523,31/01/2023,,,P,TECH Employee Hourly,19.92,Audit Administration: ( Japanese Translation): Asami Blackshaw,$70.00 ,0%,"$1,394.40 ",PCA012,,Sale; Avetta LLC,,,,,GST,$139.44 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$1,533.84 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Management Intercontinental Pty Ltd,,Risk Management Intercontinental Pty Ltd,P.O. Box 2339 Ascot,Brisbane  QLD  4007,Australia,,10524,10/2/2023,,,P,OHS Employee LUMP SUM,1,"Audit planning, travel , site audit and ICMI submission","$14,000.00 ",0%,"$14,000.00 ",RMI004,,Sale; Risk Management Intercontinental Pty Ltd,,,,,GST,"$1,400.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$16,744.19 ",EFT,,,,,,,,,Safety,,*None,1492
Risk Management Intercontinental Pty Ltd,,Risk Management Intercontinental Pty Ltd,P.O. Box 2339 Ascot,Brisbane  QLD  4007,Australia,,10524,10/2/2023,,,P,International Reimb OHS,1,Travelling expenses as per attached detailed spreadsheet,"$1,221.99 ",0%,"$1,221.99 ",RMI004,,Sale; Risk Management Intercontinental Pty Ltd,,,,,GST,$122.20 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$16,744.19 ",EFT,,,,,,,,,Safety,,*None,1492
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10525,28/02/2023,PO 4513881356,,P,OHS Employee DAY,11,Project Lead : Contractor Management Enhancements,"$1,800.00 ",0%,"$19,800.00 ",BHP088,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$1,980.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$127,974.00 ",,,,,,,,,,Safety,,BHP000,546
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10525,28/02/2023,PO 4513881356,,P,OHS Consultant DAY,17.5,Project Lead : E2E Risk bow tie / procedure / training development,"$2,400.00 ",0%,"$42,000.00 ",BHP088,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$4,200.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$127,974.00 ",,,,,,,,,,Safety,,BHP000,546
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10525,28/02/2023,PO 4513881356,,P,OHS Consultant DAY,17.5,Risk SME / Facilitator : E2E Risk bow tie / procedure / training development,"$1,800.00 ",0%,"$31,500.00 ",BHP088,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$3,150.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$127,974.00 ",,,,,,,,,,Safety,,BHP000,546
BHP Iron Ore Pty Ltd,,BHP Iron Ore Pty Ltd,225 St. Georges Terrace,Perth  WA  6000,Australia,,10525,28/02/2023,PO 4513881356,,P,OHS Consultant DAY,16,Technical Writer & PMO Lead : E2E Risk bow tie / procedure / training development,"$1,440.00 ",0%,"$23,040.00 ",BHP088,,Sale; BHP Iron Ore Pty Ltd,,,,,GST,"$2,304.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$127,974.00 ",,,,,,,,,,Safety,,BHP000,546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,4,Sediment Quality Monitoring: Project Management,$120.00 ,0%,$480.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$48.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,24,Sediment Quality Monitoring: Field preparation,$120.00 ,0%,"$2,880.00 ",TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$288.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,12,Sediment Quality Monitoring: Field work,$120.00 ,0%,"$1,440.00 ",TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$144.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,4,Sediment Quality Monitoring: Field Close out tasks,$120.00 ,0%,$480.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$48.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,8,Water Quality Monitoring: Trip1 Field preparation,$120.00 ,0%,$960.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$96.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,ENV Employee HOURLY,8,Water Quality Monitoring: Trip1 Field work,$120.00 ,0%,$960.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$96.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Sediment Quality Monitoring: Equipment hire,$200.00 ,0%,$200.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$20.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Sediment Quality Monitoring: Field consumables,$200.00 ,0%,$200.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$20.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Sediment Quality Monitoring: Sample Courier,$150.00 ,0%,$150.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$15.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Sediment Quality Monitoring: Lab analysis,"$12,700.00 ",0%,"$12,700.00 ",TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,"$1,270.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Water Quality Monitoring: Trip1 Equipment hire,$830.00 ,0%,$830.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$83.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Reimbursement ENV,1,Water Quality Monitoring: Trip1 Field consumables,$100.00 ,0%,$100.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$10.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Domestic Travel Reimb ENV,1,Trip1 PER>Karratha>PER airfare,"$1,963.00 ",0%,"$1,963.00 ",TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$196.30 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Domestic Travel Reimb ENV,1,Trip1 Taxi to and from airport,$250.00 ,0%,$250.00 ,TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$25.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
Toll Energy & Marine Logistics Pty Ltd,,Toll Energy & Marine Logistics Pty Ltd,"Level 7, 380 St. Kilda Road",Melbourne  VIC  3004,Australia,,10528,28/02/2023,,,P,Domestic Travel Reimb ENV,1,Trip1 Accommodation and meals,"$1,500.00 ",0%,"$1,500.00 ",TOL013,,Sale; Toll Energy & Marine Logistics Pty Ltd,,,,,GST,$150.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$27,602.30 ",EFT,,,,,,,,,Environment,,TOL001,1820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satterley Property Group Pty Ltd,,Satterley Property Group Pty Ltd,PO Box 1346,West Perth  WA  6872,Australia,,10529,28/02/2023,PO 51165,,P,OHS Employee HOURLY,1,WHS Coordination/Admin Support,$77.50 ,0%,$77.50 ,SPG004,,Sale; Satterley Property Group Pty Ltd,,,,,GST,$7.75 ,$0.00 ,GST,$0.00 ,I,,,4,0,45,0,0,$85.25 ,EFT,,,,,,,,,Safety,,SPG000,1962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Worley Power Services Pty Ltd,,Worley Power Services Pty Ltd,PO Box 9136,Traralgon  VIC  3844,Australia,,10530,28/02/2023,,,P,OHS Employee HOURLY,251.5,HSEQ support and advisory services,$220.00 ,0%,"$55,330.00 ",TPS012,,Sale; Worley Power Services Pty Ltd,,,,,GST,"$5,533.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$61,314.01 ",,,,,,,,,,Safety,,TPS001,2053
Worley Power Services Pty Ltd,,Worley Power Services Pty Ltd,PO Box 9136,Traralgon  VIC  3844,Australia,,10530,28/02/2023,,,P,Domestic Travel Reimb OHS,1,Reimbursable expenses at cost plus 10% as per attached detailed sheet,$410.01 ,0%,$410.01 ,TPS012,,Sale; Worley Power Services Pty Ltd,,,,,GST,$41.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,30,0,0,"$61,314.01 ",,,,,,,,,,Safety,,TPS001,2053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10531,28/02/2023,,,P,TECH Employee Lumpsum,65,Initial Audit,$240.00 ,0%,"$15,600.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,560.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$28,248.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10531,28/02/2023,,,P,TECH Employee Lumpsum,42,Annual Audit,$240.00 ,0%,"$10,080.00 ",PCA002,,Sale; Avetta LLC,,,,,GST,"$1,008.00 ",$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,"$28,248.00 ",EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avetta LLC,,Avetta LLC,Accounts Payable,549 E Timpanogos Parkway,Building G,,10532,28/02/2023,,,P,TECH Employee Lumpsum,6,Initial Audit,$120.00 ,0%,$720.00 ,PCA002,,Sale; Avetta LLC,,,,,GST,$72.00 ,$0.00 ,GST,$0.00 ,I,,,2,0,15,0,0,$792.00 ,EFT,,,,,,,,,Tech Services,,AVETTA AUD,1751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
