{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30633,31/08/2022,OOPE Aug 22,,P,Jaimie Redding: Parking : 24/8/22,53055,$11.17,SPG004,,"Purchase; Redding, Jamie",,GST,$1.11,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155.04",Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30633,31/08/2022,OOPE Aug 22,,P,Jaimie Redding: Parking : 31/8/22,53055,$20.46,SPG004,,"Purchase; Redding, Jamie",,GST,$2.05,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155.04",Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30633,31/08/2022,OOPE Aug 22,,P,Jaimie Redding: Uber to CHAS meeting : 15/7/22: GBP 47.42,63370,$80.61,CHA000,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155.04",Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30633,31/08/2022,OOPE Aug 22,,P,Jaimie Redding: Uber to CHAS meeting : 15/7/22: GBP 26.34,63370,$44.78,CHA000,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155.04",Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30633,31/08/2022,OOPE Aug 22,,P,Jaimie Redding: Accommodation in London for CHAS meeting : 9/7/22,63630,$979.51,CHA000,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,155.04",Safety,JAS000,175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armada Accountants&Advisors (formerly Abbott),,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30634,31/08/2022,102242,,A,"Calculation of EW's redundancy payment, leave entitlement and ZOOM meeting re preparation of FY2022 Financials",61305,"$2,140",ADM000,,Purchase; Armada Accountants&Advisors (formerly Abbott),,GST,$214,$0.00,GST,$0.00,B,,,2,0,14,0,"$2,354",Admin,ABS000,587
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMJ Real Estate (WA) (formerly DTZ ( WA ) Pty Ltd),,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30600,01/09/2022,56434,,A,Commercial Office Rent: 1/09/2022-30/09/2022,61605,"$4,322.19",ADM000,,Purchase; MMJ Real Estate (WA) (formerly DTZ ( WA ) Pty Ltd),,GST,$432.22,$0.00,GST,$0.00,B,,,5,1,30,0,"$7,433.76",Admin,MMJ000,235
MMJ Real Estate (WA) (formerly DTZ ( WA ) Pty Ltd),,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30600,01/09/2022,56434,,A,Outgoings Instalments: 1/09/2022-30/09/2022,61605,"$2,435.77",ADM000,,Purchase; MMJ Real Estate (WA) (formerly DTZ ( WA ) Pty Ltd),,GST,$243.58,$0.00,GST,$0.00,B,,,5,1,30,0,"$7,433.76",Admin,MMJ000,235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30625,01/09/2022,2-10003892042,,A,Myob AcountRight Premier Recurring Live Cover Subscription (01/09/22 to 30/09/22) SUS and ASS,61565,$145.45,ADM000,,Purchase; MYOB Australia,,GST,$14.55,$0.00,GST,$0.00,B,,,5,1,30,0,$224,Admin,MYA000,277
MYOB Australia,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30625,01/09/2022,2-10003892042,,A,Myob AcountRight Premier Recurring Live Cover Subscription (01/09/22 to 30/09/22) SIA,61565,$58.19,ADM000,,Purchase; MYOB Australia,,GST,$5.81,$0.00,GST,$0.00,B,,,5,1,30,0,$224,Admin,MYA000,277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30626,01/09/2022,2-10003892020,,A,MYOB AcountRight Premier Recurring Live Cover Subscription (01/09/22 to 30/09/22 )- SEA 60% discount,61565,$58.18,ADM000,,Purchase; MYOB Australia,,GST,$5.82,$0.00,GST,$0.00,B,,,5,1,30,0,$64,Admin,MYA000,277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30628,01/09/2022,4669,,A,Microsoft 365 Business Basic - 26,61532,$179.4,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$17.94,$0.00,GST,$0.00,B,,,2,0,7,0,$693.44,Admin,ELE001,1850
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30628,01/09/2022,4669,,A,Microsoft 365 Business Standard - 22,61532,$378.4,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$37.84,$0.00,GST,$0.00,B,,,2,0,7,0,$693.44,Admin,ELE001,1850
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30628,01/09/2022,4669,,A,Microsoft Defender for Office 365 - 4,61532,$10.8,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$1.08,$0.00,GST,$0.00,B,,,2,0,7,0,$693.44,Admin,ELE001,1850
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30628,01/09/2022,4669,,A,Viso Plan 2,61532,$61.8,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$6.18,$0.00,GST,$0.00,B,,,2,0,7,0,$693.44,Admin,ELE001,1850
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30629,01/09/2022,4692,,A,"IT Service for September 2022: 30X managed network users,1X managed window std server",61534,"$1,680",ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$168,$0.00,GST,$0.00,B,,,2,0,7,0,"$1,940.5",Admin,ELE001,1850
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30629,01/09/2022,4692,,A,Solarwinds Office 365 e-mail backups 37 mailboxes,61534,$84.09,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$8.41,$0.00,GST,$0.00,B,,,2,0,7,0,"$1,940.5",Admin,ELE001,1850
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30643,01/09/2022,I415204,,P,Worker Compensation premium 31/8/22 to 31/8/23,13120,"$8,849.25",ADM000,,Purchase; Arthur J. Gallagher,,GST,$884.93,$0.00,GST,$0.00,B,,,2,0,30,0,"$9,852.68",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30643,01/09/2022,I415204,,P,Worker Compensation Stamp duty 31/8/22 to 31/8/23,61327,$118.5,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$9,852.68",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30644,01/09/2022,I415222,,P,Insurance renewal broker fee: 31/8/22 to 31/8/23,61327,"$1,800",ADM000,,Purchase; Arthur J. Gallagher,,GST,$180,$0.00,GST,$0.00,B,,,2,0,30,0,"$1,980",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30645,01/09/2022,I415249,,P,Prefessional Idemnity : premium: 31/8/22 to 31/8/23,13120,"$23,650",ADM000,,Purchase; Arthur J. Gallagher,,GST,"$2,365",$0.00,GST,$0.00,B,,,2,0,30,0,"$59,966.5",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30645,01/09/2022,I415249,,P,Prefessional Idemnity : premium: 31/8/22 to 31/8/23,13120,"$31,350",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$59,966.5",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30645,01/09/2022,I415249,,P,Prefessional Idemnity : stamp duty: 31/8/22 to 31/8/23,61327,"$2,601.5",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$59,966.5",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30646,01/09/2022,I415286,,P,Corporate Travel: premium: 31/8/22 to 31/8/23,13120,$721.6,ADM000,,Purchase; Arthur J. Gallagher,,GST,$72.16,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,481.38",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30646,01/09/2022,I415286,,P,Corporate Travel: premium: 31/8/22 to 31/8/23,13120,"$2,578.4",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,481.38",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30646,01/09/2022,I415286,,P,Corporate Travel: stamp duty: 31/8/22 to 31/8/23,61327,$109.22,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,481.38",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30647,01/09/2022,I415413,,P,Business Pack Isurance Premium: 31/8/22 to 31/8/23,13120,"$2,867.86",ADM000,,Purchase; Arthur J. Gallagher,,GST,$286.79,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,475.98",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30647,01/09/2022,I415413,,P,Business Pack Isurance stamp duty : 31/8/22 to 31/8/23,61327,$315.44,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,475.98",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30647,01/09/2022,I415413,,P,Business Pack Isurance broker fee: 31/8/22 to 31/8/23,61327,$5.36,ADM000,,Purchase; Arthur J. Gallagher,,GST,$.53,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,475.98",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30648,01/09/2022,I415414,,P,Private edge Mamagement Liab : premium: 31/8/22 to 31/8/23,13120,"$4,000.5",ADM000,,Purchase; Arthur J. Gallagher,,GST,$400.05,$0.00,GST,$0.00,B,,,2,0,30,0,"$5,337.78",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30648,01/09/2022,I415414,,P,Private edge Management Liab : premium: 31/8/22 to 31/8/23,13120,$499.51,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$5,337.78",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30648,01/09/2022,I415414,,P,Private edge Management Liab : stamp duty: 31/8/22 to 31/8/23,61327,$437.26,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$5,337.78",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30648,01/09/2022,I415414,,P,Private edge Management Liab : broker fee: 31/8/22 to 31/8/23,61327,$.42,ADM000,,Purchase; Arthur J. Gallagher,,GST,$.04,$0.00,GST,$0.00,B,,,2,0,30,0,"$5,337.78",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30649,01/09/2022,I415553,,P,Public/product Liab: premium: 31/8/22 to 31/8/23,13120,"$11,773.6",ADM000,,Purchase; Arthur J. Gallagher,,GST,"$1,177.36",$0.00,GST,$0.00,B,,,2,0,30,0,"$16,717.59",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30649,01/09/2022,I415553,,P,Public/product Liab: premium: 31/8/22 to 31/8/23,13120,"$2,206.4",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$16,717.59",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30649,01/09/2022,I415553,,P,Public/product Liab:stamp duty & policy fee: 31/8/22 to 31/8/23,61327,"$1,560.23",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$16,717.59",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30650,01/09/2022,I415565,,P,Cyber crime: premium : 31/8/22 to 31/8/23,13120,$250,ADM000,,Purchase; Arthur J. Gallagher,,GST,$25,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,186",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30650,01/09/2022,I415565,,P,Cyber crime: premium : 31/8/22 to 31/8/23,13120,"$2,260",ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,186",Admin,SIB000,1553
Arthur J. Gallagher,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30650,01/09/2022,I415565,,P,Cyber crime: stamp duty & policy fee : 31/8/22 to 31/8/23,61327,$651,ADM000,,Purchase; Arthur J. Gallagher,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,30,0,"$3,186",Admin,SIB000,1553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sexton (EUR),Amy,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30631,02/09/2022,41,,P,Service fee: Amy Sexton: August 2022: 15 hrs @ Eur 93.75,52020,"$2,223.07",TAP003,,"Purchase; Sexton (EUR), Amy",,N-T,$0.00,$0.00,GST,$0.00,B,,0.63257,5,1,30,0,"$2,223.07",Environment,SEXA001,1823
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight Centre ,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30638,07/09/2022,35148995,,P,Airfare: Heath Thorpe: London>Istanbul>Ankara>Iatanbul>London : ETD 25/9/22 ETA 29/9/22,52045,"$1,149.18",TNP006,,Purchase; Flight Centre ,,N-T,$0.00,$0.00,GST,$0.00,B,,,4,0,14,0,"$1,149.18",Environment,FLC000,2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30639,09/09/2022,OOPE 09 Sep 22,,P,Jaimie Redding: KM travelled to Satterley office : 31/8/22: 74 KM @ $0.75,53035,$55.5,SPG004,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$184.5,Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30639,09/09/2022,OOPE 09 Sep 22,,P,Jaimie Redding: KM travelled to Satterley office : 07/09/22: 74 KM @ $0.75,53035,$55.5,SPG004,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$184.5,Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30639,09/09/2022,OOPE 09 Sep 22,,P,Jaimie Redding: KM travelled to Satterley office : 09/09/22: 74 KM @ $0.75,53035,$55.5,SPG004,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$184.5,Safety,JAS000,175
Redding,Jaimie (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30639,09/09/2022,OOPE 09 Sep 22,,P,Jaimie Redding: KM travelled to  Allara site to take photo: 08/09/22: 24 KM @ $0.75,53035,$18,SPG004,,"Purchase; Redding, Jamie",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$184.5,Safety,JAS000,175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30640,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: Tolls trips 2 on 2/9/22,53040,$54.15,TPS010,,"Purchase; Vinciguerra, Alyson",,GST,$5.42,$0.00,GST,$0.00,B,,,5,1,30,0,$396.02,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30640,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: Tolls trips 1 on 19/8/22,53040,$55.46,TPS010,,"Purchase; Vinciguerra, Alyson",,GST,$5.54,$0.00,GST,$0.00,B,,,5,1,30,0,$396.02,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30640,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: Shop Meals for the week 22/8/22,53040,$29.64,TPS010,,"Purchase; Vinciguerra, Alyson",,GST,$2.96,$0.00,GST,$0.00,B,,,5,1,30,0,$396.02,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30640,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: Meals at Accommodation 22/8/22 to 30/8/22,53040,$158.95,TPS010,,"Purchase; Vinciguerra, Alyson",,GST,$15.9,$0.00,GST,$0.00,B,,,5,1,30,0,$396.02,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30640,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: Meals & parking at accommodation: 31/8/22 to 1/9/22,53040,$61.82,TPS010,,"Purchase; Vinciguerra, Alyson",,GST,$6.18,$0.00,GST,$0.00,B,,,5,1,30,0,$396.02,Safety,*None,1393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30641,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: KM travelled to and from Cockburn Station for RACI: 6/9/22: 112 KM @ $0.75,53035,$84,SYN019,,"Purchase; Vinciguerra, Alyson",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$600,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30641,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: KM travelled to and from Pinjar Power Station for RACI: 7/9/22: 136 KM @ $0.75,53035,$102,SYN019,,"Purchase; Vinciguerra, Alyson",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$600,Safety,*None,1393
Vinciguerra,Alyson (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30641,09/09/2022,OOPE 09 Sep 22,,P,Aly Vinciguerra: KM travelled to and from Muja Power for RACI: 8/9/22: 552 KM @ $0.75,53035,$414,SYN019,,"Purchase; Vinciguerra, Alyson",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$600,Safety,*None,1393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight Centre ,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30642,09/09/2022,35190968,,P,Airfare: Heath Thorpe: London>Istanbul>Ankara>Istanbul>London: ETD 25/9/22 ETA 29/9/22,52045,$412.18,TNP006,,Purchase; Flight Centre ,,N-T,$0.00,$0.00,GST,$0.00,B,,,4,0,14,0,$412.18,Environment,FLC000,2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHL Express,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30655,09/09/2022,PERR000599715,,E,Courier fee: Apostilled Doc for Rishye to represent at Court ( SIA tax issue) ,61515,$286.67,ADM000,,Purchase; DHL Express,,N-T,$0.00,$0.00,GST,$0.00,B,,,2,0,7,0,$286.67,Admin,DHL000,1335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevate Business IT Pty Ltd,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30656,09/09/2022,4723,,A,sustainability.au domain registration 5 years @ $29,61532,$131.82,ADM000,,Purchase; Elevate Business IT Pty Ltd,,GST,$13.18,$0.00,GST,$0.00,B,,,2,0,7,0,$145,Admin,ELE001,1850
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight Centre ,,Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,X,30677,09/09/2022,35197671,,P,Airfare: Chriscoutinho: PER>MEL>PER : ETD 3/10/22 ETA 7/10/22,53040,"$1,491.12",AGN001,,Purchase; Flight Centre ,,GST,$149.11,$0.00,GST,$0.00,B,,,4,0,14,0,"$1,640.23",Safety,FLC000,2025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30651,10/09/2022,OOPE 10 Sep 22,,P,Airfare: TWS : Perth > London: ETD 21/7/22  ETA 22/7/22: CHAS audit finalisation,53045,"$2,017.43",CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$15,843.79",Safety,ANW000,183
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30651,10/09/2022,OOPE 10 Sep 22,,P,Airfare TWS: London >Perth (ETD 3/8/22 ETA 4/8/22)// London>Perth (ETD 3/11/22 ETA 4/11/22) : CHAS audit and meeting,53045,"$13,826.36",CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$15,843.79",Safety,ANW000,183
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30652,10/09/2022,OOPE 10 Sep 22,,P,TWS: airfare : London>Zurich>London: GBP 840.41 : 25/7/22,53045,"$1,528.02",CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,358.43",Safety,ANW000,183
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30652,10/09/2022,OOPE 10 Sep 22,,P,TWS: Zurich Taxi from airport to hotel: 26 CHF: 25/7/22,53045,$40.25,CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,358.43",Safety,ANW000,183
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30652,10/09/2022,OOPE 10 Sep 22,,P,TWS: Zurich tram 24hr pass: 27 CHF: 25/7/22,53045,$41.79,CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,358.43",Safety,ANW000,183
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30652,10/09/2022,OOPE 10 Sep 22,,P,TWS: Zurich Accommodation: 219.82 CHF: 26/7/22,53045,$399.67,CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,358.43",Safety,ANW000,183
Webster,Anthony (Employee),Sustainability Pty Ltd  (2010),PO Box 73,North Beach   WA   6920,AUSTRALIA,,30652,10/09/2022,OOPE 10 Sep 22,,P,TWS: Zurich meals : 16.50 CHF: 26/7/22,53045,$25.54,CHA000,,"Purchase; Webster, Anthony",,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,358.43",Safety,ANW000,183
